 0.030000 8.0000 5.09504509 5.0950 2.9529 3.6911 1.9026 -2.612 -0.212 -1.137 -2.255 -2.822 -3.283 -3.957 -4.447 -4.520 3.32492518 2
 0.030000 8.0000 5.09517050 5.0952 2.9261 3.6823 1.8942 -2.545 0.027 -0.980 -2.144 -2.733 -3.211 -3.919 -4.434 -4.513 3.32492590 2
 0.030000 8.0000 5.09531116 5.0953 2.8976 3.6732 1.8865 -2.474 0.276 -0.815 -2.025 -2.636 -3.133 -3.877 -4.419 -4.503 3.32492638 2
 0.030000 8.0000 5.09545994 5.0955 2.8787 3.6643 1.8697 -2.427 0.507 -0.668 -1.919 -2.555 -3.074 -3.853 -4.426 -4.516 3.32492709 2
 0.030000 8.0000 5.09551382 5.0955 2.8751 3.6611 1.8604 -2.418 0.583 -0.623 -1.889 -2.534 -3.061 -3.853 -4.436 -4.528 3.32492733 3
 0.030000 8.0000 5.09565735 5.0957 2.8890 3.6526 1.8124 -2.453 0.733 -0.561 -1.869 -2.536 -3.084 -3.911 -4.523 -4.620 3.32492805 3
 0.030000 8.0000 5.09578514 5.0958 2.9225 3.6449 1.7483 -2.536 0.833 -0.547 -1.892 -2.584 -3.154 -4.014 -4.652 -4.754 3.32492876 3
 0.030000 8.0000 5.09588861 5.0959 2.9628 3.6386 1.6831 -2.637 0.891 -0.563 -1.940 -2.652 -3.243 -4.129 -4.789 -4.897 3.32492924 3
 0.030000 8.0000 5.09597731 5.0960 3.0010 3.6338 1.6254 -2.732 0.923 -0.591 -1.995 -2.723 -3.329 -4.236 -4.913 -5.024 3.32492971 3
 0.030000 8.0000 5.09607029 5.0961 3.0385 3.6295 1.5706 -2.826 0.945 -0.625 -2.053 -2.795 -3.414 -4.340 -5.031 -5.147 3.32492995 3
